current_age,initial_corpus,monthly_invest,annual_expense,inflation_rate,equity_return_expected,final_wealth
31,601425.1041677336,163983.26705150833,380900.2198109493,0.06761382786891651,0.10682564051949292,129003157.99743177
34,4947108.910801881,180888.8215246396,1065514.2044030302,0.045492728354557276,0.13192032426522857,142540962.54135513
22,8763576.901637543,9912.00529544615,1245485.9664121347,0.061050373209107625,0.11422390351217585,0.0
48,6046086.0564930085,43798.99738460492,2104101.4552899394,0.08183678836802373,0.12370376268967792,0.0
32,1150510.3543979875,66645.17602279325,1608312.2797738984,0.0831822919729626,0.14785424339390782,0.0
41,181783.15467622873,9728.856608008817,899865.058393898,0.058146902629728395,0.1555669632490816,0.0
49,3254151.0460306644,87980.66870173404,1859901.4686162223,0.05081348126419561,0.14069379183366734,0.0
43,8289837.397216424,198043.6435068866,1285427.6749668797,0.06929564890182319,0.13142354789408833,0.0
39,5800356.929803297,137082.23964928085,2050259.9155403755,0.062301602579209595,0.1462177676478533,0.0
33,3426764.5655469885,143038.11833232242,1683016.5700907544,0.06770522372358934,0.10580649049467787,0.0
42,5521016.169017575,9868.593388810492,2184885.368437989,0.06078224275836536,0.09621344012637252,0.0
42,2487691.5232538143,105232.60728782056,414510.50937017816,0.08658944956214563,0.15831829350842608,83716412.45074427
24,7601302.029666511,172067.19821816284,380479.22613174777,0.054007689631704756,0.12353820941501192,142948759.402171
44,8360529.286075523,114326.31432829639,2197456.22041237,0.08311026150541997,0.09703146963795305,0.0
48,4059636.838410122,75012.82273057601,552106.2788071523,0.06281720520202697,0.1154801246570136,18616140.030587677
48,5679634.418934775,39578.06011724175,1807712.114018766,0.08240094097986352,0.11489609147628033,0.0
31,4770988.1667730985,10465.36391064958,1280510.857017071,0.06658237779710525,0.14846380632575334,0.0
25,5004630.518074642,19478.319839193013,521901.2825129856,0.07015660523212952,0.13952382710963346,0.0
44,1154429.6285260972,56776.144978203025,1312417.63592746,0.07505719111729317,0.14832265659874605,0.0
34,6246137.377841471,161928.55344787159,1217188.5638621252,0.08155172491063156,0.09108102431044472,0.0
35,7734524.749725803,153083.0009352718,978882.6281905363,0.08704446986132194,0.15808898727805668,230676159.90933782
42,3107045.214695562,196525.32004315982,373600.1437464624,0.06597937241864406,0.08863969182771975,115939794.25218707
44,3209344.9802070754,172965.27844592035,1382269.944144754,0.07494646255722084,0.08505000115350277,0.0
28,1003440.651826395,196465.07152903816,1739509.8548694083,0.08611620507930084,0.12228274186914347,0.0
34,3210786.525999301,104375.6124035463,406389.77756847686,0.047873422230333376,0.11640113526616477,118191445.09322764
26,792268.6712072557,155615.6222695541,1888952.557307125,0.05815523004297363,0.08226976807402141,0.0
26,149804.46446138958,103051.36020609217,1863379.6840754414,0.06861687196535313,0.08863421711458881,0.0
27,7635496.877598898,106187.68238256693,1721022.4338780695,0.0744755124831187,0.14427203277640588,0.0
41,3315970.6174439825,196451.49823594888,1984270.769473311,0.06967469508526383,0.11749428712089197,0.0
23,3745387.5540730804,41639.610332162076,570566.7692290896,0.06689655264871612,0.08699979744013754,0.0
29,785901.2804240107,188876.66527547128,2114872.634649881,0.04692473997949814,0.09025349988689679,0.0
41,9144393.170227079,131831.00518613873,1201420.5177215836,0.044025610645322504,0.14551258973373649,38573953.14071729
23,8819507.425855596,115075.10884868099,967116.4568416192,0.07689642103874242,0.11716339987454884,0.0
44,1748197.6011832007,156367.77684673015,2117683.6075486606,0.07243666621802167,0.1380734763128591,0.0
38,7404320.292674266,22665.30773861098,1387775.9401198188,0.07246041932208049,0.10926993017228777,0.0
47,1051296.1289726184,37039.60357191646,1972675.4768021537,0.07924356065476595,0.15284294417158545,0.0
44,6082225.606146215,136593.94869456688,780352.768244275,0.06089215016294543,0.0991910120812919,42477200.2961675
43,8789767.357695913,199181.15494968864,612343.5191390287,0.07290724165180044,0.084472442197425,92954585.35594368
30,9251781.831563659,34174.91891159116,576306.5215260116,0.05698959552135979,0.09820404361947063,39891921.17380402
36,4635914.444236045,123879.14644805703,1094766.6369275167,0.08956173604942731,0.09229189170758642,0.0
42,580952.8525970055,62073.34400049638,2357329.335891432,0.0768274819081063,0.14119581370748902,0.0
44,3263890.1601193873,150293.11066903322,1752361.3322985342,0.04567382457662627,0.08077879186050853,0.0
34,9360936.367556127,63092.43053365648,803227.7141589056,0.0598020227458121,0.0905414377301506,44696145.255512215
48,2546853.9130092612,192723.04518630353,2156384.845359542,0.08573759844285797,0.14621817412342875,0.0
27,2010497.957158011,128261.30732786239,1840770.1132678948,0.07361363356642298,0.12216289555546582,0.0
27,2650556.9979480826,95664.87458922795,1651140.89195016,0.0515847008900669,0.08997478887374995,0.0
32,2750250.1009244034,37734.827907247476,2164500.91650901,0.06009083135682319,0.1215764435424222,0.0
24,9174496.120372036,183544.06759922893,1584210.370980947,0.056491163420390594,0.14019676923627833,226164899.83523142
37,6537641.507313226,64858.10889927684,1262899.1023883037,0.07976895836224646,0.1039926089665744,0.0
37,2469475.250790966,130229.86586551555,1443097.8519804862,0.08765550334658061,0.09216981259241115,0.0
45,5485566.627934403,158805.34170655586,805392.8259408768,0.06489711312174912,0.08306932883519165,27027658.6193495
28,1168248.5824449533,28621.442753102958,1920438.0783076554,0.07324931694828932,0.11350186883888205,0.0
27,8293103.589022086,92973.3042401184,315035.6918563065,0.08522574538988187,0.1340172303472932,322888677.292646
23,425913.992948426,132615.68530842534,508944.33181875746,0.07611925643752315,0.08015378370566519,14692441.885230867
28,2515317.8596968492,35744.13834963171,685242.5671132873,0.07651953646642567,0.08057353921927869,0.0
47,5851072.286040503,50960.76908892492,1933392.8024091185,0.08611602378479649,0.1432169874952257,0.0
30,454869.27330942574,146012.59789154024,2162986.7012765715,0.0562874320634009,0.08261433203524075,0.0
40,5015455.053156172,102231.28005194548,1425939.5898221745,0.07073731134425751,0.09963645148633851,0.0
31,2106941.2819432626,113427.01689126664,1711391.8307746395,0.08429777886558681,0.13365563360608926,0.0
43,4261502.861097379,53861.56402010749,1780984.6037954078,0.07367877427444648,0.09813666664875918,0.0
44,6997877.656145998,92521.81209726338,1971327.526811167,0.042973685719766966,0.1024421324735604,0.0
36,2069657.9090687518,162614.3021066994,848922.2890864147,0.07394227070050016,0.10949159501926416,31253022.247389957
35,8098371.350559471,121604.49525877643,1303744.4116298326,0.06836395704542915,0.10001408589407436,0.0
40,7928528.71159996,15284.374093221919,827158.9729777173,0.08696817224281662,0.15602043409630562,0.0
45,828141.8288761169,198293.8150335595,1080213.423175048,0.05127255202439684,0.11530091578512974,67330692.15669881
30,3008820.2195044607,148380.756322859,2387080.0749909673,0.0611897928784744,0.089753742479603,0.0
23,2349195.501371662,160774.94003223506,844759.8766296393,0.05869226507625316,0.11227547463255573,69846138.91293146
24,1256682.661337492,114520.45289050431,2081238.334057184,0.08675432986334491,0.09681962048475119,0.0
48,3999708.4151355405,44641.25881864818,1532830.4122419755,0.05724266870955062,0.08449038409418254,0.0
43,414808.49516905815,110315.59109720726,2248624.483659503,0.08714108133291412,0.09079835453566207,0.0
34,1663266.5416957934,8124.309191708797,1857039.3943903833,0.06567851622079512,0.08730684292383967,0.0
46,3361506.025184254,67490.00354513287,2037406.645764554,0.05622180715887817,0.14578622197103108,0.0
47,2045278.514976127,29423.483755928803,2247450.5489894715,0.04579348072136474,0.09987787690186531,0.0
47,562043.7228821879,35945.800657055464,967744.4961056467,0.052092904956303004,0.15435900607499528,0.0
23,6099878.160128946,13350.455316588146,2228543.397234612,0.08328159138115929,0.08945787723411364,0.0
27,9886165.008827627,91284.06883783889,1327352.3311198433,0.07205419356833379,0.12810409096786807,0.0
34,9985085.567644965,169867.84663014475,1938330.3127940467,0.04285313796307274,0.10693196015180634,2951875.0000897166
49,8439249.175640963,148065.38497671467,2338345.2048004335,0.0723288468583062,0.15461865309586736,0.0
41,7476990.823234954,123080.88324725666,1428139.2552465934,0.06007388253233379,0.14087948722132326,0.0
28,1434418.6681021173,183030.4410658866,2352012.3795304773,0.05543244890975893,0.12541618800693555,0.0
37,3459275.8489896655,7296.2216387999915,1551848.5793832236,0.0451470434783008,0.10993577258463083,0.0
42,4005255.164659609,117666.94671482078,2300446.550864919,0.0845322438986623,0.09212785668332259,0.0
46,6735974.073014713,45162.9002383578,1360827.2003046088,0.08152976128926304,0.15236389121270977,0.0
22,7200796.961648791,79573.1631614638,1502768.139547593,0.058590020457164396,0.08251653869235556,0.0
36,5036007.206420405,191829.52049992688,1689013.4711069132,0.0837539635537767,0.14644867456984312,0.0
44,3199257.7540494753,180625.37470300848,841793.4463597786,0.07135360091856238,0.1094338777703101,11638020.933047747
39,8901018.131616404,28431.84285664655,2094369.4712765636,0.06551959152694486,0.14916710897855115,0.0
29,7296697.29436605,27763.899461413497,1243338.0205845134,0.08744072171532556,0.15341553989261233,0.0
29,3727999.1575418655,46379.193832170786,377714.3891228955,0.05892411850352838,0.12733066590488912,20032645.468765635
34,153973.84086517556,33726.46957202689,1845463.2212962066,0.05676374111616288,0.12284193024116344,0.0
30,6372099.584097883,197756.4574455592,2269794.637487174,0.06992182412054312,0.12387495186120995,0.0
23,1173873.1374353939,113344.66298795339,2163429.2695305706,0.04241967731587183,0.13712501643931374,0.0
30,9658896.91797627,135674.33546618192,1261648.3929041303,0.06882937798300273,0.11534983181750502,0.0
48,3374503.1897844775,140041.64630722464,1774192.713276936,0.04579733492481605,0.1246166465242404,0.0
34,2762571.3985605594,179072.22464841534,343207.529807278,0.07547159196474369,0.11224043909819334,251344361.6600664
40,184695.26180031573,39238.13028079516,506795.9059382591,0.0660767794652411,0.15398884937125532,0.0
32,2153029.662968465,196008.19292975112,705121.8837511572,0.049772852576191094,0.12088724013566601,341638753.38293314
36,9390497.431757262,94879.51967562395,1373502.2805699576,0.08442495837967008,0.14232338331339062,0.0
37,9363671.002537863,138203.99141446463,853570.9084504056,0.042621112796350356,0.09826846367907635,187376863.34416157
24,606369.0886005173,163266.25085333822,518827.42829248525,0.07143287584006491,0.12348165610446835,147013875.0290961
39,3774402.945787987,76763.82697455732,581891.478847814,0.06318748121269974,0.14581583423044991,52729404.20397256
37,2126353.0578376614,52214.99930070771,1467171.6860784157,0.07820001164649612,0.1323957629307818,0.0
37,4387448.760385197,96456.83861126212,911893.7086862555,0.07108287406907424,0.10494038858980784,0.0
32,4946320.610099627,31237.388111037217,1244257.8414126597,0.06961039583317315,0.15678026897726377,0.0
27,5067031.381659375,186380.72522125687,905950.1951066065,0.047108344536592336,0.08249118764756976,112629698.72212256
41,6982102.296973669,176361.35522907742,1545764.4640102156,0.04699002709843941,0.10820840572712395,0.0
35,9406454.785212211,192317.40900481073,640436.6246241579,0.060469807863108356,0.08399868508192679,88950150.43184212
44,927630.4714384,97105.28187836026,1099096.7857688416,0.08059835381551261,0.10998775241991247,0.0
35,2781638.5971910805,162760.9645635044,462550.4824806426,0.04726509481785886,0.09914211034435856,152184645.27579603
44,9843568.970177935,175342.79046528682,1076197.807075136,0.04829906279151186,0.11833181831965059,33537768.33612804
42,5211716.832374764,58395.12115414467,1430440.5439345164,0.054750621992784576,0.15799597729324844,0.0
24,2298494.1803853433,186679.55692245922,1016630.3854551504,0.07402165435391367,0.09019725605491491,0.0
25,2736355.1411914537,11762.14271054046,1020436.2151857597,0.0828557538761482,0.14612298154429648,0.0
32,5858627.900940229,17634.156803642276,764092.6507208669,0.07204150431436171,0.0911146823482146,0.0
29,5113067.403649645,184735.88527542315,589298.9661361298,0.048718622253192546,0.13585965471670106,190308220.39814064
37,3848935.120147604,159127.32058710852,2199504.229926697,0.07682553342645229,0.08428250948844171,0.0
25,5940038.067935698,112789.18216191464,762485.1106477482,0.05041310748016703,0.142354522280686,131813694.58778283
44,5978948.809082196,150765.2787920491,1889429.069479202,0.043472426190113635,0.1290333596804072,0.0
22,3692520.6866695913,110726.1198534814,670012.7669084847,0.06275791371945277,0.1287152268900159,37797419.93148682
32,860518.8879544913,199938.46102819048,929827.0074067949,0.07916604815266483,0.14882490666479,0.0
26,8356445.662936031,198846.4494972564,901479.6571459939,0.08012232484023325,0.12354218716880958,128590634.45954125
45,8720901.878280846,155739.38997143603,345899.9961152707,0.0665275711491586,0.11035252565838717,385624765.5570037
29,5624240.993556306,101574.58086325202,564013.5914903394,0.07180680048415788,0.08061588988594823,61384440.187500365
46,2884376.079568793,16192.182917777767,2203249.81611355,0.04839053246633079,0.1432808751564809,0.0
24,6591195.304216871,58745.07734083569,2260363.008360072,0.07989850317071807,0.11030460901531335,0.0
42,9630033.582622489,160490.30593438615,1545648.4181852841,0.05876174613287607,0.15646058095273646,0.0
37,7613314.623229204,13088.620818929154,2041167.9784589896,0.05183603944674847,0.1378788297781079,0.0
24,5913456.556039766,42169.74781300215,357003.12706529076,0.04233934387334166,0.13289716655313294,58136373.87130443
33,9780074.304849911,6059.0606312250575,418706.3574848128,0.06740788015258557,0.13296002584819927,54408804.39913613
26,1692084.1372258302,61392.65612562045,2019237.67230505,0.07398554186776425,0.1398365719071878,0.0
36,2955963.9178620777,106220.11507037975,1643211.3869174055,0.0682000413667206,0.12482410786427842,0.0
39,1861568.3083773442,110563.89175252305,1146225.59546944,0.054556725222047825,0.09887793693558641,0.0
29,8704117.25852893,152904.21110514217,2276938.021328143,0.07974349021650634,0.14552415886614029,0.0
29,2165312.834569889,42611.40673688083,1600159.8711625864,0.04970033167940959,0.11792945226748344,0.0
41,8245400.189073541,44518.76899729022,1188607.4587946152,0.08149569215679586,0.10280543609254206,0.0
46,2771928.4779785974,30162.203033149017,2150760.0462357365,0.08792324438143556,0.09563824300203932,0.0
37,1395039.241480867,16282.749704448841,1664472.598656226,0.07337678757182589,0.14409940239087932,0.0
26,7846676.235318667,47956.17749739235,2081092.2484508534,0.07908710331019511,0.13829706167276282,0.0
37,6860597.058794783,34034.25453500048,918408.9688857755,0.06692140798423905,0.12850855972302383,0.0
25,4435612.248660731,67297.35769785402,1047889.9930959025,0.048080424610265356,0.14046699272930335,0.0
28,3588407.6231818437,181272.42925035398,447226.7836752599,0.05576423789716041,0.15348137357482627,274014323.80353874
25,1076184.9256243962,126701.65550899314,422893.46314338024,0.08348549019966633,0.11286604755993246,63304762.28422281
30,5820509.318186072,108598.59238449474,2384881.984308259,0.05542396155344862,0.0973788575722862,0.0
31,2294709.4341716915,25920.98913942004,1814997.7684280423,0.0777399270528209,0.12542264976338874,0.0
44,9895675.754563207,31088.13199380071,429424.6814749244,0.08565142996757052,0.14958369580829917,72343546.23644222
42,3516677.3357265685,15790.00793310407,871909.6899484389,0.0834957221850663,0.1028409311175374,0.0
33,2428676.1858754805,47192.12354849224,1816219.0968216672,0.0850678237877869,0.13494262819087777,0.0
44,6412920.8291706545,72541.44929966793,1306380.3247768697,0.07798757186252814,0.09950002301780339,0.0
23,3689524.8105033496,53013.60354362168,1221958.484127347,0.07960777999288285,0.08631457343409933,0.0
39,2682414.3971017967,165237.2334115099,416455.90852636704,0.082793153273588,0.11681153079735641,59472392.81012997
39,7911198.370620168,183268.11135480634,372874.2944095261,0.07187639868172417,0.09742239713587993,97107790.25265934
30,4316594.303028119,87891.87192398467,546917.1020428576,0.07136046365709467,0.1550419982432126,137863414.4975646
28,1578601.153449702,54401.04316545708,1457736.7197914112,0.07818500218662702,0.11534396614957146,0.0
22,6706526.9722734755,121772.15516692185,981113.5026188432,0.07523213996538435,0.10703293603706292,30650769.542898286
47,3134861.2649672395,125669.10111801396,1871444.8458213448,0.08194264422932386,0.09476765473297803,0.0
27,1302430.2995645055,175574.08778647624,1994198.1005730843,0.06872395716313313,0.09561320473426223,0.0
46,6017383.905460229,151520.4558771864,1513135.5294893992,0.04101891462290989,0.08101782919093484,0.0
22,3963185.4307394233,5877.225390604201,2163599.716608483,0.049220356302856635,0.15511501692888424,0.0
22,3151229.894466184,130859.31422840482,604210.203725728,0.04810566252017514,0.09202742669468329,72203078.01818661
31,7261920.462542602,177210.39118242468,1131214.200226914,0.044892478136077114,0.1458676241293808,182995406.68088332
36,3415695.6530433707,125429.31527039233,2085919.8326188815,0.05025295043070774,0.08373989558516515,0.0
22,9002266.227370191,148092.21735864773,2175088.424653794,0.07018935240760162,0.11960626335174832,0.0
40,139663.71690244717,20929.06066545147,2000250.397617476,0.07765283974524342,0.08311983992592042,0.0
38,1799312.030643101,118754.87750338243,2375391.389907131,0.06895313845185025,0.1267266251218245,0.0
25,3815306.163257217,138457.30146335624,1566456.45116433,0.051400750711272994,0.12769026696800034,0.0
25,6296106.636052692,97129.95970761111,1059650.4100159784,0.06030465540667976,0.11427220943715405,0.0
25,9765034.183170393,134678.97442519403,1012521.784995243,0.0801843992475808,0.14219917918017666,115235860.63879058
48,2537921.2282698248,165094.60187979563,2224747.00816972,0.0491264120276797,0.1536011012330315,0.0
27,6132436.847788986,162405.24988916842,362929.4273837506,0.04579714737341424,0.14114506246051317,416057143.2202768
27,8388408.21179676,37558.32272685988,1405239.9953590948,0.05242863424575959,0.12501487993119315,0.0
33,6704913.651224166,62705.23866181198,2034747.2209722567,0.06307255045328716,0.1521084547155261,0.0
29,9714077.297511596,124765.31317474069,384279.0272908353,0.04781324538517587,0.09321310069679142,103998935.22887641
47,5876933.918970209,14428.619735123846,1602113.6074258063,0.07560439128262322,0.08358816345680647,0.0
42,3874681.5350792618,156881.87462966016,1801542.3183133837,0.06219778956214912,0.1476385006466508,0.0
42,1809063.0755329435,176664.9851875585,2215370.343345954,0.05677511242634968,0.1276211718578273,0.0
45,5428353.765660649,18752.74877310284,2374712.8994052536,0.06680087977511187,0.12498272271714791,0.0
45,5713276.233716975,167130.74995702808,930545.2397183541,0.08732415359650042,0.12361439020060061,13863658.995976148
35,2557181.6862579198,149547.40801174464,1930888.7766308337,0.05331111800006979,0.09883756069506888,0.0
32,7220854.437585355,197898.2487996768,1124906.1344384067,0.07247216663221193,0.1413545862756766,97253232.46780145
47,7628361.143568343,48328.7363469412,603621.5696804689,0.08593465423602173,0.15450132633303604,40742872.34035437
41,4725588.363004903,173088.57323999723,439116.81417966104,0.08826465236394862,0.12479436149056469,111657540.25394817
24,3492509.7987929434,93312.71604165902,905028.6810256279,0.0645332050817872,0.14471266026997281,0.0
38,7086264.14442358,75194.73323463072,1444037.0060024366,0.07491103158558843,0.15522372309258703,0.0
36,5272822.359724853,14713.74815849302,1027178.6216467179,0.056862100441910784,0.14383285369108392,0.0
30,4339150.305244171,84046.08090816015,1987560.7375677289,0.07000415988263954,0.1349572555202541,0.0
42,7954848.487647554,5910.113944627888,2336156.049831964,0.07646332552146973,0.09787071494400286,0.0
29,6356688.728620227,8650.915430279252,1021504.959362091,0.05356933521712694,0.12841876094961663,0.0
31,4984182.468833403,119771.23290081137,1191169.0309901792,0.08035493403130109,0.10678223680381954,0.0
22,9479241.502605567,114767.62934917727,1883624.3568722196,0.07329394406951524,0.10440196039572326,0.0
45,2366801.6287853695,39634.77664840769,1314624.5315260694,0.04070045427431132,0.15800614770166135,0.0
34,4208731.4239121005,51811.26179534077,1642287.4462628649,0.057552205887498493,0.15244390367975716,0.0
34,1746801.879068241,128057.61298722669,832073.9713567306,0.06168722993118586,0.13067139986867876,16747219.347665524
38,2417727.5201901672,40862.91602218514,1626974.3752620553,0.06721400104771141,0.12136433341265018,0.0
29,3133921.469891595,168328.19421901807,380595.3618295978,0.04149934762045611,0.11317157222916528,218587665.23065332
42,8042477.248997029,157992.3948462386,682824.6873332467,0.07540410168062193,0.10636065158308872,345085434.27743167
43,6144220.901293394,47497.32416449332,1753020.0711836293,0.040488945415644496,0.13585876686830875,0.0
32,1428613.4953191124,63266.84840582737,1962359.1556547289,0.044113311453875995,0.11760033338094353,0.0
31,9559057.55053342,186040.32024089413,2344383.5985549763,0.06497168531362803,0.1573406685546917,0.0
35,8444240.298879169,75650.97985065285,1113924.9203849486,0.08984723771484217,0.0980913244206608,0.0
33,2616663.063425847,36653.9082672732,1587951.764309217,0.06581326892011065,0.11602828038384834,0.0
43,5408284.0804088935,73492.74196474263,361928.76710639545,0.08344859712791869,0.08757801788537518,0.0
35,4583094.6256627925,72814.41064440088,2276497.588766447,0.08719149310033454,0.11799020224407886,0.0
23,9483279.099171128,32532.46053725805,869920.379128863,0.06485125306852405,0.14471089461927078,0.0
41,5673970.133067134,64400.27131581798,336675.970973039,0.0529778973120664,0.13014635321631934,244565871.6920312
49,3847896.4183983714,85851.69575454119,1118846.2562469575,0.06325491154003074,0.0803097789519042,0.0
28,8942185.293670248,144018.2116490119,2082372.7228122158,0.06665768281718734,0.12875188016279343,0.0
23,5080738.985545116,153132.30606162836,311558.5031092295,0.08708197723358681,0.12908300335615705,187881661.9024506
42,5308849.9009936135,109517.09825524015,1855199.4671440488,0.054980224579957875,0.09133172551722088,0.0
27,9848411.774595983,33505.67063760216,1679923.4546216293,0.05579384246187191,0.1414448573315928,0.0
48,8959878.82047463,95875.78815972697,1330717.6120463044,0.053722308549981584,0.15832676980594224,0.0
23,3277915.0983606763,80577.97981368491,2179510.84541154,0.08668077522079419,0.13399868981771845,0.0
40,7784538.938574119,157711.84391005285,1772354.6834519038,0.08710854984025669,0.12186732044106374,0.0
25,9224586.457783699,119980.03620723805,1588329.627231434,0.08179210636991958,0.09769298447132649,0.0
36,7842289.742866317,55109.0122771542,851297.2804264575,0.07640284790346263,0.13512052392114773,0.0
45,1652675.233292652,39784.65085661122,747799.9355514665,0.08399222794334628,0.14187206190507307,0.0
24,286865.5150766544,170493.54319240042,1589214.1970435374,0.0894906673943501,0.1324308733016159,0.0
41,8639218.818950618,91410.40616145813,1231664.7943834192,0.04813706940609085,0.1589238309732922,41218716.468920514
39,9627147.043565385,84815.49450201188,836742.948952022,0.05936046125835448,0.09287754129070125,32501296.93791935
49,3681392.7589922976,36014.84160973971,1273339.3416929084,0.06639526237708036,0.11811397841275734,0.0
24,5611964.781124832,77001.41444451128,1359066.2257775958,0.08376681845375057,0.12189691857225995,0.0
25,7851908.30546653,54717.08125116655,2270670.931913789,0.04415482842587407,0.159399339133713,0.0
36,3742102.583587554,140073.75399554527,1169916.6346433996,0.07699924806342032,0.14930909912939028,0.0
31,586635.2539263272,59200.61388283765,1582604.5374712066,0.08532147943765508,0.10363674901350295,0.0
49,7712163.360889921,195180.01900228008,2354442.172086118,0.07074100891404726,0.08075226963824687,0.0
34,8363081.470906909,177930.96860162608,2107771.3019431136,0.08220685895218643,0.11646628917430049,0.0
36,799706.3430821418,198482.67388635123,1497710.2471624657,0.04034449731639163,0.1171986310830011,8381792.781481618
41,9050519.592057958,126059.09853302465,2200902.2563104928,0.0653488888230528,0.09119898939335735,0.0
47,4556443.4681681115,38820.7485481732,1197644.2744421973,0.07625218130982375,0.1448927095302604,0.0
30,9940037.688770648,176262.8969797127,2194180.677736246,0.06481851800717782,0.12682798168736686,0.0
48,2215396.374494145,144721.12646446182,2121927.399937821,0.04613099966198783,0.11290303355323106,0.0
22,3312782.8452543374,106160.3742658906,1413947.0111707752,0.04186214799721034,0.11782374312022736,0.0
38,4134819.918140127,5585.815007655962,792023.9779863707,0.056151929963948057,0.15501024285690498,0.0
30,924814.1803355215,190915.54411242442,605042.1381324711,0.0874196198097618,0.11046052673969069,77236428.88123538
49,5465289.392463674,196804.47421595533,764091.1497424236,0.08666066315164153,0.13865094544586382,181344263.67463127
22,1453942.3102127525,97583.53483391741,1550828.4313245995,0.0860258590423948,0.11937742661321626,0.0
30,8607794.479165966,107156.90947764096,942860.0971489563,0.06663524035456789,0.13845434498343673,0.0
38,6788310.565854745,17029.737950634015,1617971.5101535884,0.05718511891933521,0.09593429678653853,0.0
46,3591205.774272163,182696.16077323508,1528575.8057857675,0.05069315657425619,0.11684789789589783,32814091.911906693
26,4013623.6223852374,26245.398885336668,1345564.8276098855,0.052679630266001,0.13919862908737135,0.0
45,3111477.0542342006,130402.18038980408,745510.7984940903,0.0426359051180226,0.15034701443989773,165735001.99748838
40,4949672.47432973,185703.39057010916,1850779.7154850212,0.07936656286021188,0.10763258895660935,0.0
22,7225036.293984081,11612.590392125538,453120.93833352206,0.06539811985523983,0.14982770503949494,95671510.86408545
23,2661309.864067277,76438.17974007795,431865.6356363115,0.057340710000545525,0.09748123033369109,63437084.13926667
30,3303760.4148774855,135062.58647732588,998869.0834427433,0.045080951895564936,0.10095263945894811,69350845.86425339
46,5829724.082018173,45441.51984791608,2201724.3427221,0.05150740773471352,0.1588773403936828,0.0
33,3476131.2286552177,136696.2597090094,1046221.9103591065,0.05511220945805487,0.15564039298329158,16679700.81642042
41,5945931.037872624,174654.88639306673,1736277.9842302757,0.07680883775016603,0.13694509689000733,0.0
40,4956311.460563629,130989.51507954861,1480139.1378990388,0.04006546380929889,0.10743062124353844,0.0
34,9591459.91190288,62352.62095376651,368265.9686219033,0.07758866746443394,0.14883825690404692,175820784.9688759
23,8001815.989410829,193634.89122071245,392544.3076420521,0.07761216671426746,0.13030546920056515,79469906.16669022
36,1217251.524984224,26110.431800589595,975590.3811536382,0.06117280089005331,0.11131704390685976,0.0
44,4262344.779709293,189027.40067796427,889126.1263557515,0.06933445119791315,0.08682850433730059,101780062.32332912
26,6484378.941703931,6509.144003025681,527486.8106458227,0.044726284844542205,0.10751852501531704,0.0
29,7159540.060529244,170851.19852833555,846346.3897520948,0.08904927184819651,0.14486481583291644,7679185.878663654
49,3642667.941301238,20678.300023121756,379685.0464779069,0.05355700637720656,0.0993937322609652,0.0
31,9935372.636920072,117856.34470268796,585594.578265026,0.08527953640547117,0.0810283565508625,17968037.883847784
43,7676251.518979844,141742.51435456576,2097659.6397285443,0.047432674396449485,0.1418833394405569,0.0
29,9546511.48031046,20937.433529721828,414232.19252208725,0.04223469361110109,0.15697932276053841,233433517.04861575
49,1763099.8716427286,132633.6852162391,486307.50226919353,0.068957155982991,0.0847443725725285,41049081.59910743
34,8502952.179858323,160648.40231609173,947310.8931817136,0.07014142280921441,0.12788484594019295,63172445.27592947
23,9650529.473739171,6232.4105901333005,2163998.7089072606,0.06559401279591083,0.0803211420516615,0.0
43,7666251.307590608,81944.9478154299,921446.2277390822,0.06939118559206076,0.13370191354613037,16444701.54175304
37,9377169.719882732,63779.78568753434,1501862.512783536,0.07828851582479254,0.1532537130291816,0.0
40,7152041.389169575,102188.75920868655,640244.4942070327,0.07991023279589902,0.0944087226398246,835301.843217266
49,9589257.369553499,48709.90000676425,1195092.503834113,0.07436868817688888,0.10466753919554872,0.0
43,9898481.226336062,76450.61245637537,873721.2878065443,0.07121531954593165,0.10007641880773935,0.0
22,8192552.611582073,99200.37628300863,1853460.2493747042,0.07904316305204301,0.1305189166036277,0.0
46,6076455.553606401,86209.02471498694,1639965.1470672423,0.053763627072058034,0.15323496778267262,0.0
43,2783240.4608647153,141968.1129151291,1034008.2597926037,0.08750024098855333,0.14152593723531906,0.0
49,9653506.153479319,27779.633211813107,1362136.7492486064,0.06465493161011063,0.13278487402788142,0.0
24,4126652.1256125746,130177.98718163386,1632733.765925379,0.07203784514605574,0.11242724532504488,0.0
24,8495438.981323438,45985.19433348518,2183132.8516037404,0.07125179386131963,0.09849160766686574,0.0
49,2512309.8078115066,161615.66182851582,658035.4830188302,0.07147873187610845,0.11073061704482506,85004717.77394372
31,9454161.005540317,57418.055054968565,1847997.3510349789,0.07765863227492187,0.10068419136011522,0.0
44,7218201.15757633,118155.57557660263,396041.6646114283,0.05652888932656198,0.1065803925260544,131189891.21106942
31,4989335.018146892,138105.24149240216,703631.5174946084,0.05534016490741904,0.15111947104968426,277694682.5642053
43,5805042.939156652,109572.1600789979,437937.7327081007,0.0594481239940421,0.09815727421508152,316253236.63513184
43,7258601.193832653,9148.827291119873,1738375.5306726722,0.07448841220641893,0.08758252026408156,0.0
43,7347081.017336143,38738.0006311025,647623.2080537709,0.053732315449151004,0.13322264323568034,11798845.814001925
